left_sensor,med_sensor,right_sensor,sampling_time,left_motor,right_motor
12.37,10.73,357.24,0.22898602485656738,3.036,0.9790000000000001
16.23,16.31,34.96,0.046810150146484375,3.036,0.9789999999999998
16.42,16.8,24.47,0.04135251045227051,3.036000000000001,0.9789999999999999
16.97,18.68,27.31,0.04427957534790039,3.035999999999999,0.9789999999999996
17.19,19.5,26.34,0.04400181770324707,3.0359999999999996,0.9790000000000001
20.28,19.69,25.35,0.04544496536254883,2.8077658187396115,1.145010309849787
20.63,21.84,31.5,0.0506129264831543,2.9310406009144345,1.1299910822316825
21.8,19.42,23.86,0.04530525207519531,1.9529598037365525,1.8818190940635844
23.06,21.01,23.95,0.04734063148498535,1.846074029302258,2.1575761104352362
30.35,18.96,27.94,0.05260419845581055,0.9790000000000001,3.035999999999999
30.15,22.6,28.31,0.05503487586975098,1.1720061349693243,3.036
29.57,19.92,27.66,0.05251502990722656,1.3919451585389568,2.494766128236339
29.9,19.86,27.44,0.052803993225097656,1.0918431269121236,2.879208753380869
29.33,21.55,26.87,0.05292534828186035,1.6638095798435668,2.3111551629540217
28.62,18.67,27.0,0.0509943962097168,1.540937498123743,2.319654833739888
28.34,19.13,27.09,0.0508418083190918,1.5512114778094677,2.3079325732322
27.62,17.63,26.88,0.04974055290222168,1.5645631305897711,2.292764654062478
27.31,16.85,26.83,0.0492250919342041,1.5720673788803736,2.2842720713878863
26.79,19.64,26.76,0.050139427185058594,1.5858013628505727,2.2687894493290144
26.22,17.01,26.91,0.0487978458404541,1.6327424730231752,2.216452022691342
25.75,23.88,19.8,0.04796576499938965,1.32094973874098,2.670131187490482
25.25,24.61,24.28,0.05106353759765625,1.8979325908247144,2.2521630977755906
24.85,23.78,19.41,0.04746270179748535,1.3405119664203837,2.6504968701954748
23.1,23.59,24.01,0.04891085624694824,1.9973046344358176,2.1414428296397103
15.5,14.32,23.72,0.038785696029663086,3.036000000000001,0.9789999999999998
14.85,14.7,26.58,0.03994870185852051,3.0359999999999996,0.9790000000000001
12.96,11.62,25.5,0.03683638572692871,3.036,0.9789999999999996
12.18,11.09,24.34,0.03515267372131348,3.0359999999999996,0.9789999999999999
11.31,10.7,21.93,0.033429861068725586,3.036,0.9790000000000001
12.03,6.91,20.83,0.03083634376525879,3.036,0.9790000000000001
11.76,9.94,18.95,0.03076648712158203,3.036,0.9790000000000001
12.73,11.33,13.57,0.028834104537963867,3.036,0.9790000000000001
23.73,12.62,12.11,0.035729408264160156,0.9790000000000006,3.035999999999999
25.28,23.31,21.41,0.04855155944824219,1.6337941377085443,2.4382712269272506
29.08,26.11,21.5,0.05233263969421387,1.5353615043116497,2.5078890291789255
59.27,43.36,25.56,0.08242130279541016,1.3212966203149463,3.035999999999999
48.07,58.68,30.72,0.08777070045471191,3.0359999999999996,3.0359999999999996
260.44,251.2,62.73,0.34207582473754883,3.0359999999999996,3.0359999999999996
57.15,48.42,364.72,0.28148889541625977,3.035999999999999,3.035999999999999
54.36,44.73,45.4,0.09159278869628906,3.035999999999999,3.035999999999999
60.53,44.85,361.22,0.27926039695739746,3.035999999999999,3.035999999999999
26.4,25.79,19.81,0.049608707427978516,1.35998692832534,2.63108042622889
34.06,52.46,41.09,0.08213305473327637,3.0360000000000014,3.0360000000000014
32.07,24.96,34.13,0.06114053726196289,1.506240911891559,3.035999999999999
30.54,24.22,34.28,0.05963754653930664,1.4961013151262426,3.036
28.83,23.65,24.44,0.052371978759765625,1.7771778588530387,2.3283972150413828
26.99,27.67,44.33,0.06507253646850586,2.6737434474126927,1.530596748015463
23.28,23.18,23.35,0.048413753509521484,1.9360713626759511,2.221186247160868
25.35,22.8,43.06,0.06071138381958008,2.6615217286308606,1.4090468645171486
23.08,24.24,41.63,0.05915641784667969,2.804442594732248,1.321416430212131
23.05,23.42,22.81,0.04795646667480469,1.9181785249143781,2.2343000594569618
22.37,22.23,25.38,0.04867243766784668,2.0849271671296123,2.017197446289588
23.49,22.53,39.32,0.07493042945861816,2.7360999501394776,1.3651053161763818
20.95,46.17,34.58,0.07323932647705078,3.035999999999999,1.0855870185449363
20.09,45.9,38.11,0.07578349113464355,3.035999999999999,0.9875381463414635
19.6,45.27,37.35,0.07499408721923828,3.0359999999999996,0.9790000000000002
19.84,41.81,38.81,0.07578158378601074,3.035999999999999,0.9790000000000001
21.2,20.52,40.08,0.060468196868896484,2.9054903806794914,1.113620734063104
21.42,19.62,41.17,0.059995174407958984,2.8836732050333085,1.0885578989887335
19.57,20.26,360.83,0.24592351913452148,3.035999999999999,0.9790000000000001
38.62,32.8,676.85,0.44852232933044434,3.035999999999999,0.9790000000000001
51.48,245.67,41.25,0.20649409294128418,3.035999999999999,3.035999999999999
56.02,68.89,38.9,0.10299205780029297,3.0359999999999996,3.0359999999999996
58.37,245.93,41.17,0.20882391929626465,3.0359999999999996,3.0359999999999996
42.34,25.15,34.97,0.06718087196350098,1.4396122380721443,3.036000000000001
35.49,24.49,24.3,0.05655074119567871,1.2450241995187852,3.036
34.51,15.41,26.68,0.05240297317504883,0.9789999999999991,3.036
24.61,15.51,29.25,0.048157453536987305,1.9189386304909553,1.9156232453891011
33.7,23.73,22.38,0.054352521896362305,1.167297400849124,3.0359999999999974
23.42,17.0,22.1,0.044141530990600586,1.476573099415205,2.3941118780557953
23.12,23.33,36.15,0.05539965629577637,2.745268996960486,1.4146075810577978
33.42,21.86,21.17,0.052376508712768555,1.094798323371023,3.035999999999999
22.74,20.7,19.52,0.0442805290222168,1.184774860419496,2.8105543610195944
26.02,20.81,20.85,0.047086477279663086,1.4715505161465066,2.586113214415725
25.79,22.64,19.02,0.04668259620666504,1.2655092337260805,2.726500284037113
21.82,22.0,20.39,0.04539132118225098,1.5915918465227819,2.453962177381511
24.0,20.75,18.7,0.04429459571838379,1.1459799999999993,2.851800000000001
23.61,19.85,18.45,0.04368400573730469,0.9790000000000001,3.036000000000001
23.34,14.72,19.44,0.0409092903137207,0.9790000000000005,3.0359999999999996
22.99,12.17,19.32,0.03931784629821777,0.9789999999999998,3.0359999999999996
24.38,22.76,18.8,0.045836687088012695,1.3114526061955112,2.679711009174312
21.64,22.15,36.37,0.05443286895751953,2.8541254260869584,1.2450311798604792
23.92,21.53,35.38,0.05455923080444336,2.6200544462193807,1.4167121532939886
23.17,20.75,32.68,0.052175283432006836,2.6031027090694945,1.383533410516161
22.95,19.92,32.06,0.05143404006958008,2.571535789239772,1.3291684570312494
20.8,19.4,25.73,0.04634284973144531,2.5222161345553427,1.369326141495233
19.82,18.5,31.05,0.04791712760925293,3.036,0.9789999999999998
19.18,17.53,30.48,0.04662442207336426,3.035999999999999,0.9790000000000002
19.52,16.63,24.58,0.042764902114868164,3.0359999999999996,0.9789999999999999
18.6,16.46,29.18,0.04514360427856445,3.0359999999999996,0.9789999999999998
16.91,16.12,24.21,0.04096627235412598,3.035999999999999,0.9789999999999996
16.25,15.19,27.48,0.041570186614990234,3.036,0.9789999999999998
15.51,14.82,26.19,0.04019451141357422,3.036,0.9789999999999996
14.75,13.83,27.77,0.040311336517333984,3.0359999999999996,0.9790000000000001
14.15,13.39,27.66,0.03956437110900879,3.0359999999999996,0.9790000000000001
13.58,12.65,27.5,0.03901171684265137,3.036,0.9789999999999999
12.87,12.04,27.24,0.037932395935058594,3.035999999999999,0.9789999999999998
12.02,11.72,26.88,0.03718447685241699,3.0359999999999996,0.9789999999999998
11.86,10.17,26.46,0.04002523422241211,3.035999999999999,0.9789999999999999
13.03,4.32,23.07,0.03804302215576172,3.036,0.9790000000000001
11.53,10.23,23.91,0.04792380332946777,3.036,0.9790000000000001
13.02,8.89,26.7,0.047250986099243164,3.0359999999999996,0.9789999999999995
14.67,8.86,17.7,0.032216548919677734,3.0359999999999996,0.9789999999999995
14.41,11.73,8.97,0.028204917907714844,3.0359999999999996,0.9789999999999995
14.32,11.44,8.21,0.027331113815307617,3.0359999999999996,0.9789999999999995
14.32,13.25,12.1,0.030511140823364258,3.0359999999999996,0.9789999999999995
16.06,12.83,11.78,0.03113532066345215,3.0359999999999996,0.9789999999999995
15.74,13.53,12.09,0.031227588653564453,3.0359999999999996,0.9789999999999995
16.08,13.19,13.55,0.03186297416687012,3.0359999999999996,0.9789999999999995
15.83,14.12,23.91,0.03872179985046387,3.036,0.9790000000000001
15.87,14.13,21.1,0.03766059875488281,3.036,0.9789999999999999
20.32,15.09,15.08,0.03747439384460449,0.9790000000000001,3.035999999999999
20.36,15.65,14.83,0.037097930908203125,0.9789999999999999,3.035999999999999
29.04,15.58,26.05,0.0486295223236084,1.4966312211041608,2.3707180499749954
37.69,16.74,15.12,0.047914743423461914,0.9789999999999996,3.036000000000001
41.42,20.43,15.32,0.052935123443603516,0.9789999999999992,3.0359999999999996
28.44,20.67,15.89,0.04532933235168457,1.063975716145833,2.9408786929103763
41.8,20.85,16.21,0.05336952209472656,0.9789999999999996,3.0360000000000014
39.74,21.15,16.06,0.052547454833984375,0.9790000000000001,3.0359999999999987
469.58,46.13,19.32,0.3187837600708008,0.9790000000000001,3.0359999999999987
469.55,48.86,21.89,0.3217639923095703,0.9790000000000001,3.0359999999999987
469.41,44.01,22.31,0.31908297538757324,0.9790000000000001,3.0359999999999987
469.4,456.1,21.28,0.5586700439453125,0.9790000000000001,3.0359999999999987
469.47,47.99,22.31,0.32158470153808594,0.9790000000000001,3.0359999999999987
469.44,48.12,21.51,0.32103896141052246,0.9790000000000001,3.0359999999999987
469.61,48.52,21.39,0.32159852981567383,0.9790000000000001,3.0359999999999987
469.1,48.02,23.17,0.3220705986022949,0.9790000000000001,3.0359999999999987
469.14,48.1,21.47,0.32102441787719727,0.9790000000000001,3.0359999999999987
469.07,48.38,21.76,0.32111310958862305,0.9790000000000001,3.0359999999999987
469.13,48.09,21.91,0.32124853134155273,0.9790000000000001,3.0359999999999987
469.2,48.01,21.58,0.3208959102630615,0.9790000000000001,3.0359999999999987
469.23,48.55,21.73,0.32129836082458496,0.9790000000000001,3.0359999999999987
259.25,455.95,31.33,0.44201231002807617,0.9790000000000001,3.0359999999999987
46.93,41.26,31.65,0.07718133926391602,3.036,3.036
47.32,456.2,33.37,0.3206300735473633,3.036,3.036
61.37,41.96,32.44,0.08652400970458984,3.036,3.036
258.19,238.18,32.24,0.315671443939209,3.035999999999999,3.035999999999999
19.04,232.57,23.77,0.16788172721862793,2.066386182239695,1.9893396543172202
18.83,8.87,27.76,0.039719581604003906,3.035999999999999,0.9789999999999998
18.66,8.78,23.59,0.037409305572509766,3.0359999999999996,0.9790000000000003
18.77,8.84,27.74,0.0397036075592041,3.035999999999999,0.9790000000000003
18.51,14.57,22.62,0.03987693786621094,3.0359999999999996,0.9790000000000003
18.39,456.0,31.51,0.3024125099182129,3.0359999999999996,0.9790000000000003
18.76,456.1,32.73,0.30269360542297363,3.0359999999999996,0.9790000000000003
47.59,232.33,24.38,0.18482470512390137,1.2207028591475182,3.035999999999999
469.66,8.3,24.48,0.2996852397918701,1.2207028591475182,3.035999999999999
263.68,18.96,30.75,0.1902625560760498,0.9790000000000001,3.0359999999999996
54.54,19.28,30.91,0.06835007667541504,0.9789999999999999,3.035999999999999
54.49,19.06,31.13,0.06835317611694336,0.9790000000000002,3.036
47.56,18.83,30.8,0.06418943405151367,0.9789999999999995,3.035999999999999
57.05,19.01,31.97,0.0701289176940918,0.9790000000000005,3.0359999999999996
57.06,19.05,31.01,0.06961345672607422,0.9789999999999996,3.036
56.99,18.93,29.79,0.06886792182922363,0.9790000000000001,3.035999999999999
57.19,18.99,29.65,0.0692899227142334,0.9789999999999995,3.036
57.03,18.97,29.98,0.06896281242370605,0.9789999999999998,3.036000000000001
57.12,18.97,34.81,0.07199335098266602,0.9789999999999999,3.035999999999999
57.0,18.98,31.02,0.06989097595214844,0.9790000000000002,3.036
57.12,18.79,31.83,0.07015490531921387,0.9790000000000001,3.036
56.84,18.91,32.85,0.07051467895507812,0.9790000000000001,3.035999999999999
56.92,19.0,30.93,0.06966996192932129,0.9790000000000001,3.0359999999999996
47.77,19.0,32.8,0.06542730331420898,0.9790000000000001,3.0359999999999996
54.4,237.79,33.74,0.19728469848632812,3.036,3.036
53.69,232.3,31.25,0.19226312637329102,3.036,3.036
54.08,7.27,31.11,0.06146740913391113,0.9789999999999999,3.035999999999999
54.31,7.33,31.09,0.06131744384765625,0.9789999999999999,3.036
47.41,19.36,34.33,0.0662224292755127,0.9790000000000001,3.035999999999999
47.72,238.21,32.62,0.1931018829345703,3.036,3.036
36.09,456.61,38.45,0.31671142578125,3.036,3.036
46.74,456.32,38.37,0.322620153427124,3.036,3.036
50.19,456.21,29.63,0.31944704055786133,3.036,3.036
52.31,456.06,35.98,0.32419729232788086,3.036,3.036
52.09,234.45,26.41,0.18968796730041504,1.2741651986740705,3.035999999999997
50.57,11.77,1.78,0.04458498954772949,0.9790000000000001,3.036
47.93,11.41,1.28,0.042763710021972656,0.9790000000000001,3.035999999999999
48.35,11.16,352.27,0.24742794036865234,0.9789999999999999,3.035999999999999
47.49,251.93,676.83,0.5759174823760986,0.9789999999999999,3.035999999999999
17.07,17.86,360.52,0.23779535293579102,3.0359999999999996,0.9789999999999993
15.23,22.76,20.95,0.04317593574523926,2.3593519007391763,1.6468370388771578
14.57,15.13,28.31,0.041591644287109375,3.0359999999999996,0.9789999999999999
12.12,14.78,35.89,0.044455766677856445,3.035999999999999,0.9789999999999999
14.9,6.58,34.87,0.04037213325500488,3.0359999999999996,0.9789999999999993
13.61,6.11,35.33,0.03978419303894043,3.0359999999999996,0.9790000000000001
13.83,5.64,35.48,0.03957176208496094,3.035999999999999,0.9790000000000003
12.81,5.14,35.73,0.038668155670166016,3.035999999999999,0.9789999999999999
12.42,4.85,353.48,0.22353291511535645,3.036,0.9790000000000001
3.75,3.98,676.81,0.4062321186065674,3.036,0.9790000000000001
31.34,37.43,353.41,0.2535727024078369,3.036000000000001,3.036000000000001
35.21,248.2,352.69,0.37809109687805176,3.035999999999999,3.035999999999999
8.17,36.41,27.64,0.049530029296875,2.2795161266303454,1.7365341761353528
7.78,37.13,27.18,0.04954957962036133,2.26045354605175,1.7583400903793838
7.69,243.17,26.59,0.1691269874572754,2.134093462601905,1.9068340248962679
42.41,39.6,26.43,0.0710914134979248,1.4228540747050775,3.0359999999999996
41.96,38.88,26.42,0.06988143920898438,1.435466950279181,3.0359999999999996
42.89,37.99,28.33,0.07105016708374023,1.5543872163457186,3.036000000000001
43.5,36.59,27.85,0.070953369140625,1.5634091649382649,3.035999999999999
42.75,37.28,27.3,0.0698404312133789,1.5171521199757396,3.035999999999999
56.33,255.31,27.25,0.20486068725585938,1.29905323978539,3.036000000000001
33.97,249.57,26.78,0.18872952461242676,1.574073373266596,3.0359999999999996
20.75,245.35,33.98,0.18274950981140137,3.036000000000001,1.0675698198198205
20.35,31.54,34.04,0.05774521827697754,3.036,1.0300268782030317
20.03,42.25,32.89,0.06298589706420898,3.0359999999999996,0.9830074431151189
24.22,37.69,32.54,0.06259489059448242,3.036000000000001,1.4317826505637365
24.25,23.4,32.25,0.05405139923095703,2.603802009409137,1.5771102258606828
37.17,239.7,30.6,0.18657636642456055,3.036,3.036
22.74,246.78,29.72,0.18198037147521973,2.4742515659577657,1.7253100753361965
22.5,38.23,28.33,0.05925393104553223,2.2265810717982943,1.8989684400700078
8.92,21.59,25.7,0.0400393009185791,2.798194588718444,1.1965043185169573
7.98,21.42,25.04,0.03929877281188965,2.7967766893424026,1.1978530063291137
7.69,26.44,25.08,0.041986703872680664,2.559870153650187,1.4325378497577912
7.12,29.02,24.4,0.04273104667663574,2.440369573719203,1.5584131302140014
6.96,34.03,21.01,0.04385995864868164,2.0803691255477936,1.9721268122524631
6.6,27.58,23.88,0.041245222091674805,2.452087553398862,1.545834209819201
6.83,25.12,23.73,0.040216684341430664,2.5399315597287426,1.4531750415973375
26.96,249.53,25.81,0.18361711502075195,2.072783919813242,2.109195070600303
25.99,9.69,18.79,0.03891491889953613,0.9789999999999995,3.035999999999999
25.55,22.61,24.99,0.050162553787231445,1.8205731732668125,2.2521216422034427
25.0,22.35,18.2,0.04576849937438965,1.2698535578144856,2.7220440568243123
24.57,15.06,18.1,0.04137110710144043,0.9789999999999998,3.0359999999999996
24.29,7.28,17.79,0.036348581314086914,0.9790000000000001,3.0359999999999996
24.33,6.86,17.7,0.0359346866607666,0.9789999999999999,3.036
24.64,6.59,17.54,0.035718679428100586,0.9789999999999996,3.035999999999999
24.31,6.3,21.43,0.03768754005432129,1.3345190591297875,2.5649207521826747
24.01,6.03,22.29,0.037819862365722656,1.4595908805525033,2.4140551556710244
23.92,26.43,14.67,0.045282840728759766,1.4998975153342338,2.495297770232031
23.4,28.85,20.95,0.05013132095336914,1.7537544406357122,2.3015158762549977
23.11,242.31,4.59,0.16454601287841797,1.9998546031303375,2.057880765090667
21.74,27.13,4.19,0.03824281692504883,1.7263944954128425,2.2884256682378834
20.98,238.54,2.95,0.16034412384033203,2.0240991708093166,2.038374160124653
20.59,238.9,2.18,0.15988898277282715,2.0274373345280283,2.035699707634416
19.44,238.28,27.32,0.1733837127685547,2.17046391931838,1.8633750317608213
18.42,235.96,26.51,0.17122697830200195,2.13089279854784,1.9106869422223738
18.74,18.65,676.77,0.42328977584838867,2.13089279854784,1.9106869422223738
15.13,12.61,676.81,0.4175722599029541,2.13089279854784,1.9106869422223738
13.33,9.75,676.8,0.4147653579711914,2.13089279854784,1.9106869422223738
469.58,5.41,676.75,0.6781878471374512,2.13089279854784,1.9106869422223738
469.61,0.88,676.82,0.6756508350372314,2.13089279854784,1.9106869422223738
0.97,456.39,676.76,0.6680283546447754,2.13089279854784,1.9106869422223738
0.64,456.39,676.76,0.6678962707519531,2.13089279854784,1.9106869422223738
0.61,456.14,676.78,0.6677260398864746,2.13089279854784,1.9106869422223738
0.55,456.42,676.75,0.6677320003509521,2.13089279854784,1.9106869422223738
0.56,456.21,676.77,0.6676845550537109,2.13089279854784,1.9106869422223738
0.55,456.16,676.8,0.6676256656646729,2.13089279854784,1.9106869422223738
0.56,456.11,676.77,0.6676969528198242,2.13089279854784,1.9106869422223738
0.65,456.26,676.77,0.6676661968231201,2.13089279854784,1.9106869422223738
0.55,456.36,676.72,0.6683907508850098,2.13089279854784,1.9106869422223738
1.83,456.55,345.94,0.4781816005706787,2.13089279854784,1.9106869422223738
19.17,16.43,11.18,0.03458905220031738,2.13089279854784,1.9106869422223738
19.58,15.02,11.65,0.034458160400390625,2.13089279854784,1.9106869422223738
19.78,9.88,15.26,0.040137290954589844,2.13089279854784,1.9106869422223738
18.4,11.27,15.39,0.034479379653930664,2.13089279854784,1.9106869422223738
9.44,18.49,25.33,0.039830923080444336,3.0359999999999996,0.9789999999999998
19.02,18.01,24.22,0.04469919204711914,3.036,0.9790000000000001
18.41,18.62,24.53,0.044259071350097656,3.0359999999999996,0.9790000000000002
32.22,17.37,26.09,0.05277228355407715,0.9789999999999998,3.036000000000001
18.23,19.77,23.9,0.0535888671875,3.035999999999999,0.9790000000000002
37.65,19.4,23.4,0.06495904922485352,0.9790000000000001,3.0359999999999996
36.91,18.73,28.31,0.06287002563476562,0.9789999999999999,3.035999999999999
17.01,18.21,30.2,0.04779529571533203,3.035999999999999,0.9789999999999999
16.66,17.91,30.39,0.04554414749145508,3.035999999999999,0.9790000000000002
16.65,17.81,36.26,0.04916954040527344,3.035999999999999,0.9789999999999998
17.33,21.76,61.93,0.0662691593170166,3.036,0.9789999999999993
16.48,19.33,24.33,0.043164968490600586,3.036,0.9789999999999999
16.22,11.79,35.26,0.044332027435302734,3.035999999999999,0.9790000000000001
16.01,11.05,26.01,0.03888726234436035,3.035999999999999,0.9789999999999998
15.11,18.74,29.16,0.044187307357788086,3.036,0.9790000000000001
14.63,17.87,28.98,0.04348039627075195,3.035999999999999,0.9790000000000001
13.61,16.36,23.54,0.03905630111694336,3.035999999999999,0.9790000000000002
13.29,12.99,47.6,0.050670623779296875,3.0359999999999996,0.9790000000000002
16.12,11.56,19.77,0.03466510772705078,3.0359999999999996,0.9790000000000002
17.97,10.14,37.34,0.04592752456665039,3.035999999999999,0.9790000000000001
11.9,7.22,26.76,0.03433632850646973,3.0359999999999996,0.9789999999999998
13.3,8.43,26.74,0.035952091217041016,3.036,0.9790000000000002
10.93,6.79,27.88,0.03432202339172363,3.0359999999999996,0.9790000000000005
15.12,7.13,29.16,0.037740468978881836,3.036,0.9790000000000001
10.32,6.68,28.12,0.034200429916381836,3.0359999999999996,0.9790000000000003
10.62,10.61,28.56,0.03637290000915527,3.035999999999999,0.9790000000000001
10.59,11.27,26.43,0.03606057167053223,3.036000000000001,0.9790000000000001
20.42,9.95,28.06,0.04184246063232422,2.808647368421051,1.144347368421055
16.64,7.48,25.91,0.03684186935424805,3.0359999999999996,0.9789999999999998
16.69,21.34,28.3,0.046092987060546875,2.870198321231097,1.1288452442454509
16.73,10.66,28.61,0.04016566276550293,3.0359999999999996,0.9789999999999999
20.7,6.7,28.56,0.04008936882019043,2.7003337343961507,1.227126988335101
20.19,6.63,28.38,0.03989696502685547,2.93048985456762,1.0543658681302375
19.6,8.83,28.06,0.041036128997802734,3.035999999999999,0.9789999999999999
16.29,7.22,24.93,0.03574061393737793,3.035999999999999,0.9789999999999996
19.26,15.62,28.8,0.04440474510192871,3.0359999999999996,0.9790000000000001
16.76,9.71,34.12,0.04299044609069824,3.036000000000001,0.9789999999999998
16.5,9.5,353.24,0.22843599319458008,3.0359999999999996,0.9790000000000001
18.47,20.02,13.81,0.03807640075683594,2.0320270270270275,2.0320270270270275
19.29,18.91,343.23,0.22971224784851074,3.035999999999999,0.9789999999999999
18.59,18.02,18.27,0.03922152519226074,3.035999999999999,0.9789999999999999
19.05,17.41,18.4,0.03933548927307129,3.035999999999999,0.9789999999999999
19.77,17.14,17.89,0.039319515228271484,3.035999999999999,0.9789999999999999
469.14,455.97,17.83,0.5565135478973389,3.035999999999999,0.9789999999999999
31.2,249.92,19.2,0.18296504020690918,0.9789999999999999,3.0360000000000014
20.44,20.62,19.66,0.043138742446899414,1.4600123456790113,2.5333561763422088
19.0,33.14,20.07,0.0493924617767334,2.0357713524590166,2.0273478652605723
17.54,34.28,20.85,0.05003499984741211,2.072334774552191,1.9820058228623958
17.16,43.81,20.9,0.055150508880615234,2.05800419076263,1.999701772530724
18.44,40.12,349.06,0.24506497383117676,3.036,0.9790000000000002
17.17,28.93,349.49,0.24799489974975586,3.0359999999999996,0.9790000000000005
17.43,17.17,349.49,0.23569393157958984,3.035999999999999,0.9789999999999996
17.18,15.55,24.46,0.04328298568725586,3.0359999999999996,0.9790000000000003
16.44,16.51,33.81,0.04825925827026367,3.036,0.9790000000000003
19.51,16.68,38.27,0.05080080032348633,3.036,0.9789999999999998
18.68,16.58,31.83,0.04664731025695801,3.036,0.9790000000000001
25.75,17.84,38.22,0.055216073989868164,2.4736117766154884,1.4095094355470932
31.57,30.9,36.91,0.06622624397277832,3.0360000000000014,3.0360000000000014
30.98,36.01,32.77,0.0667724609375,3.035999999999999,3.035999999999999
30.26,29.17,32.68,0.06220197677612305,1.8752863043239898,3.035999999999999
29.61,33.95,29.17,0.06165504455566406,2.0895644573312318,2.4504255319148904
29.29,27.75,26.26,0.056296348571777344,1.851451269927139,2.2834508012165493
28.04,26.98,25.46,0.0545656681060791,1.8493354915012647,2.2842641084942006
27.15,34.22,24.88,0.05860400199890137,2.053358704008786,2.1882790345384775
26.4,26.25,23.82,0.052556514739990234,1.8026513685587338,2.313494018862428
26.57,31.48,22.95,0.05481457710266113,1.9546949208907314,2.2313174420279407
33.31,29.99,22.6,0.059056758880615234,1.3404306136771225,3.0359999999999996
25.67,29.36,23.03,0.05403423309326172,1.8065565346794659,2.291890105211945
29.96,25.86,22.95,0.05359601974487305,1.3038533131799952,2.906889063112506
20.75,26.17,23.15,0.04826164245605469,2.26175987867204,1.7781418090472305
20.19,28.84,23.49,0.04965806007385254,2.349352278931413,1.6626944710770184
20.03,29.52,22.71,0.04967689514160156,2.3125114448493136,1.6999600672551471
20.21,24.42,21.84,0.04650616645812988,2.316943844340453,1.7040949041608255
19.83,22.35,22.68,0.0463407039642334,2.635065585817296,1.355979166666667
20.05,238.04,21.76,0.17043709754943848,2.0443315008483562,2.017267350607689
22.51,22.86,22.62,0.04695558547973633,1.9515692464170138,2.203996410353296
24.54,21.82,21.64,0.048249244689941406,1.7326034832829527,2.3765058857170116
22.91,19.07,21.68,0.04568815231323242,1.4621411517986784,2.41105215260763
27.78,18.58,22.69,0.04896092414855957,1.3436715672606516,2.5536366525125826
23.7,18.22,21.73,0.04557943344116211,1.4127530354882567,2.469720496894409
23.3,18.64,21.69,0.04558849334716797,1.4340399234758099,2.4443004996431115
22.44,18.57,21.82,0.04497957229614258,1.5216315085293792,2.3418024883359276
22.9,18.11,21.13,0.04443693161010742,1.37064448188711,2.52060975609756
19.19,18.62,22.51,0.0434412956237793,3.035999999999999,0.9790000000000003
19.88,18.58,23.06,0.04505014419555664,3.036,0.9790000000000002
19.89,17.71,22.43,0.0435030460357666,3.036,0.9789999999999999
18.91,18.57,20.77,0.042710304260253906,3.035999999999999,0.9789999999999998
18.95,21.15,21.07,0.04410052299499512,2.6009348202464597,1.390482229773165
18.99,18.8,20.77,0.04282569885253906,3.035999999999999,0.9789999999999998
18.67,18.29,22.53,0.043140411376953125,3.0359999999999996,0.9789999999999995
17.77,21.04,21.76,0.04411911964416504,2.6888317757009337,1.3024393358876112
21.98,22.05,22.1,0.04716205596923828,1.9512125092400532,2.205669119438626
21.5,17.46,21.71,0.04410076141357422,1.6443151462243564,2.2036851385390417
21.49,31.51,22.95,0.05197501182556152,2.146510978723405,2.0009048083389387
21.36,30.96,22.81,0.05237531661987305,2.1479326739795006,1.9952324664950734
21.55,23.07,23.6,0.04831957817077637,2.165177788147455,1.9159585098430103
21.78,31.67,23.41,0.05316734313964844,2.156434226817384,2.002842903850429
22.18,28.03,24.75,0.05253005027770996,2.1457699028038766,1.931217198440725
22.94,23.61,25.29,0.04981851577758789,2.0616066337450847,2.0550190987514507
26.26,24.18,25.09,0.05185556411743164,1.8739107416386849,2.254017422916949
23.01,28.73,24.91,0.053260087966918945,2.0748786998675937,2.0253508033217424
23.44,26.99,24.6,0.05136823654174805,2.0243784323019436,2.097309542031301
21.57,23.97,24.3,0.0498051643371582,2.219919233152314,1.8448631341123323
24.46,24.12,24.06,0.050061702728271484,1.9220568202936261,2.235826232167566
24.19,22.83,23.72,0.05033612251281738,1.8768674746526195,2.2445744951406343
23.69,23.37,24.03,0.04897809028625488,1.937457206352649,2.2081396125954997
23.02,23.04,23.66,0.04810833930969238,1.9669725102931646,2.184352757544225
22.57,22.32,23.53,0.04731941223144531,1.9748826484363184,2.15537793161639
21.89,22.43,21.5,0.046016693115234375,1.8838993766696357,2.2521023135387965
23.24,21.58,20.86,0.046961307525634766,1.6405725747629472,2.4385565964090556
21.45,20.5,20.77,0.04544830322265625,1.7458915614082238,2.332860018362877
20.99,19.65,18.49,0.04295778274536133,0.9789999999999999,3.036
20.17,18.58,17.57,0.041255950927734375,0.9789999999999999,3.035999999999999
18.4,17.63,17.59,0.03953361511230469,0.9789999999999999,3.035999999999999
17.73,17.1,23.58,0.04301047325134277,3.0359999999999996,0.9789999999999996
16.96,14.56,23.45,0.040889739990234375,3.0359999999999996,0.9790000000000002
16.13,14.52,22.44,0.039667606353759766,3.035999999999999,0.9789999999999999
15.67,17.18,22.51,0.041025400161743164,3.035999999999999,0.9790000000000003
15.26,14.83,22.51,0.03942704200744629,3.035999999999999,0.9790000000000003
15.13,17.83,18.99,0.038665056228637695,3.035999999999999,0.9790000000000003
15.53,19.61,16.48,0.03861236572265625,3.035999999999999,0.9790000000000003
16.67,23.36,14.77,0.04042172431945801,2.032027027027028,2.032027027027028
